,gene_ids,new_names
24501,AT5G67200,AT5G67200
24502,AT5G41690,AT5G41690
24503,AT4G15530,PPDK
24504,AT1G12200,AT1G12200
24505,AT2G34740,AT2G34740
24506,AT1G33610,AT1G33610
24507,AT1G49435,LCR16
24508,AT1G61940,TULP4
24509,AT1G77470,RFC5
24510,AT3G09870,AT3G09870
24511,AT5G23910,AT5G23910
24512,AT5G07650,AT5G07650
24513,AT4G37120,SMP2
24514,AT5G15430,AT5G15430
24515,AT5G46650,ATL30
24516,AT3G50808,AT3G50808
24517,AT2G07644,AT2G07644
24518,AT5G58220,TTL
24519,AT2G27420,AT2G27420
24520,AT1G65260,VIPP1
24521,AT5G53340,HPTG1
24522,AT1G80900,MRS2-10
24523,AT2G04810,AT2G04810
24524,AT4G14300,RNP1
24525,AT1G52600,AT1G52600
24526,AT2G03931,AT2G03931
24527,AT5G57510,AT5G57510
24528,AT2G30310,AT2G30310
24529,AT1G13000,AT1G13000
24530,AT2G42510,AT2G42510
24531,AT4G11950,AT4G11950
24532,AT1G18090,AT1G18090
24533,AT3G30387,AT3G30387
24534,AT2G04420,AT2G04420
24535,AT1G20020,LFNR2
24536,AT4G08250,SCL26
24537,AT4G11800,AT4G11800
24538,AT3G48780,LCB2B
24539,AT3G57630,AT3G57630
24540,AT5G19480,MED19B
24541,AT5G54920,AT5G54920
24542,AT1G13920,AT1G13920
24543,AT5G54950,AT5G54950
24544,AT5G66910,AT5G66910
24545,AT1G17970,AT1G17970
24546,AT5G64510,TIN1
24547,AT4G14165,AT4G14165
24548,AT3G17700,CNGC20
24549,AT5G58900,AT5G58900
24550,AT5G18360,AT5G18360
24551,AT3G21940,AT3G21940
24552,AT4G05060,PVA43
24553,AT5G64950,AT5G64950
24554,AT3G16785,PLDP1
24555,AT4G10710,SPT16
24556,AT3G12260,AT3G12260
24557,AT5G17700,DTX25
24558,AT2G05840,PAA2
24559,AT4G03240,FH
24560,AT5G59030,COPT1
24561,AT3G14130,GLO4
24562,AT4G29960,AT4G29960
24563,AT2G26310,FAP2
24564,AT3G47660,AT3G47660
24565,AT3G07480,AT3G07480
24566,ATMG01100,ORF105A
24567,AT4G19275,AT4G19275
24568,AT5G63590,FLS3
24569,AT3G50180,AT3G50180
24570,AT4G29990,AT4G29990
24571,AT2G26800,HMGCL
24572,AT1G13260,RAV1
24573,AT5G50360,AT5G50360
24574,AT5G45030,AT5G45030
24575,AT2G28620,AT2G28620
24576,AT2G20430,RIC6
24577,AT4G19170,CCD4
24578,AT2G36430,AT2G36430
24579,AT1G72000,INVF
24580,AT3G11220,ELP4
24581,AT3G61550,ATL68
24582,AT5G22160,AT5G22160
24583,AT3G45300,IVD
24584,AT1G56070,LOS1
24585,AT2G03310,AT2G03310
24586,AT4G17350,AT4G17350
24587,AT1G52110,AT1G52110
24588,AT1G64795,AT1G64795
24589,AT2G35910,ATL70
24590,AT1G05180,AXR1
24591,AT5G17850,CCX2
24592,AT5G13920,AT5G13920
24593,AT4G28050,TET7
24594,AT3G43833,AT3G43833
24595,AT1G43665,AT1G43665
24596,AT3G44540,FAR4
24597,AT1G02280,TOC33
24598,AT2G31410,AT2G31410
24599,AT2G44210,AT2G44210
24600,AT5G52700,AT5G52700
24601,AT2G01130,AT2G01130
24602,AT2G23070,CKA4
24603,AT1G76030,VHA-B1
24604,AT4G26580,AT4G26580
24605,AT3G50850,AT3G50850
24606,AT3G28600,AT3G28600
24607,AT5G11930,GRXC10
24608,AT2G20850,SRF1
24609,AT5G64370,PYD3
24610,AT3G12060,TBL1
24611,AT2G42460,AT2G42460
24612,AT1G35410,AT1G35410
24613,AT3G58170,BET11
24614,AT5G25240,AT5G25240
24615,AT2G16030,AT2G16030
24616,AT1G18840,IQD30
24617,AT3G19410,AT3G19410
24618,AT2G20920,AT2G20920
24619,AT4G24800,AT4G24800
24620,AT4G18620,PYL13
24621,AT4G05240,AT4G05240
24622,AT5G38840,AT5G38840
24623,AT2G03780,AT2G03780
24624,AT3G13740,AT3G13740
24625,AT5G41580,PIAL2
24626,AT2G37910,AT2G37910
24627,AT1G09920,AT1G09920
24628,AT5G54200,AT5G54200
24629,AT5G60300,LECRK19
24630,AT5G23710,AT5G23710
24631,AT5G64360,AT5G64360
24632,AT3G25590,AT3G25590
24633,AT3G58050,AT3G58050
24634,AT1G34095,AT1G34095
24635,AT3G29410,TPS25
24636,AT3G03890,AT3G03890
24637,AT1G30620,MUR4
24638,AT3G44680,HDA9
24639,AT1G21960,AT1G21960
24640,AT4G01740,AT4G01740
24641,AT5G67630,AT5G67630
24642,AT4G01090,AT4G01090
24643,AT3G23290,LSH4
24644,AT1G01340,CNGC10
24645,AT5G15810,AT5G15810
24646,AT1G12020,AT1G12020
24647,AT3G22942,GG2
24648,AT3G03950,ECT1
24649,AT4G10955,AT4G10955
24650,AT3G11650,NHL2
24651,AT2G20140,RPT2B
24652,AT1G48880,TBL7
24653,AT4G09160,PATL5
24654,AT5G09830,BOLA2
24655,AT1G76450,PPD3
24656,AT1G08320,TGA9
24657,AT4G30220,RUXF
24658,AT3G18550,BRC1
24659,AT5G28900,B''GAMMA
24660,AT5G11990,AT5G11990
24661,AT3G05350,APP2
24662,AT1G70970,AT1G70970
24663,AT2G21300,KIN7E
24664,AT3G48280,CYP71A25
24665,AT3G45740,AT3G45740
24666,AT2G40600,AT2G40600
24667,AT1G08550,VDE1
24668,AT2G37240,AT2G37240
24669,AT2G14050,MCM9
24670,AT3G44960,AT3G44960
24671,AT3G26370,PAGR
24672,AT1G76705,AT1G76705
24673,AT1G31410,AT1G31410
24674,AT5G45710,HSFA4C
24675,AT2G47890,COL13
24676,AT1G70160,AT1G70160
24677,AT2G18690,AT2G18690
24678,AT3G59550,SYN3
24679,AT4G15870,TPS01
24680,AT5G17650,AT5G17650
24681,AT2G21550,AT2G21550
24682,AT5G65070,MAF4
24683,AT5G47360,AT5G47360
24684,AT1G63080,AT1G63080
24685,AT2G44620,MTACP1
24686,AT2G26130,AT2G26130
24687,AT5G27350,SFP1
24688,AT2G31005,AT2G31005
24689,AT2G20840,SCAMP1
24690,AT4G20740,AT4G20740
24691,AT1G80230,COX5B-2
24692,AT1G44478,AT1G44478
24693,AT5G46390,CTPA1
24694,AT2G38060,PHT4;2
24695,AT2G36110,AT2G36110
24696,AT3G01260,AT3G01260
24697,AT5G13680,ELP1
24698,AT2G14289,AT2G14289
24699,AT2G41180,SIB2
24700,AT1G79480,AT1G79480
24701,AT2G23960,GGP4
24702,AT4G26510,UKL4
24703,AT3G52880,ATMDAR1
24704,AT1G17440,TAF12B
24705,AT2G33620,AHL10
24706,AT5G25160,ZFP3
24707,AT5G19790,RAP2-11
24708,AT5G25590,AT5G25590
24709,AT1G02067,AT1G02067
24710,AT1G69940,PPME1
24711,AT4G14530,AT4G14530
24712,AT1G01070,AT1G01070
24713,AT2G27410,AT2G27410
24714,AT1G48120,MAIL3
24715,AT4G23770,AT4G23770
24716,AT1G01590,FRO1
24717,AT3G53890,RPS21B
24718,AT5G27520,PNC2
24719,AT3G05680,EMB2016
24720,AT4G23630,RTNLB1
24721,AT5G08360,AT5G08360
24722,AT1G48190,AT1G48190
24723,AT2G16770,BZIP23
24724,AT1G64570,DUO3
24725,AT1G77855,AT1G77855
24726,AT5G16000,NIK1
24727,AT3G62990,AT3G62990
24728,AT3G18750,WNK6
24729,AT1G30240,AT1G30240
24730,AT5G06360,AT5G06360
24731,AT3G22370,AOX1A
24732,AT5G01790,AT5G01790
24733,AT5G36080,AT5G36080
24734,AT4G21770,AT4G21770
24735,AT5G55850,NOI
24736,AT4G35190,LOG5
24737,AT5G19120,AT5G19120
24738,AT1G70450,AT1G70450
24739,AT3G26147,AT3G26147
24740,AT2G04039,AT2G04039
24741,AT1G08645,AT1G08645
24742,AT1G03495,AT1G03495
24743,AT1G54300,AT1G54300
24744,AT4G18823,AT4G18823
24745,AT1G55120,CWINV3
24746,AT3G26640,LWD2
24747,AT2G44760,AT2G44760
24748,AT4G23540,AT4G23540
24749,AT5G35590,PAA1
24750,AT2G10550,AT2G10550
24751,AT1G48400,AT1G48400
24752,AT5G56470,GULLO7
24753,AT4G10570,UBP10
24754,AT5G41660,AT5G41660
24755,AT2G33880,WOX9
24756,AT5G22410,PER60
24757,AT3G62330,AT3G62330
24758,AT5G57260,CYP71B10
24759,AT1G21510,AT1G21510
24760,AT3G55515,DVL8
24761,AT5G06970,PATROL1
24762,AT5G54270,LHCB3
24763,AT5G48540,CRRSP55
24764,AT4G14360,AT4G14360
24765,AT1G31920,PCMP-H11
24766,AT3G46210,RRP46
24767,AT1G13805,AT1G13805
24768,AT4G05590,AT4G05590
24769,AT5G34883,AT5G34883
24770,AT5G66960,AT5G66960
24771,AT1G55335,AT1G55335
24772,AT1G10890,AT1G10890
24773,AT3G57300,INO80
24774,AT5G54280,VIII-2
24775,AT2G24450,FLA3
24776,AT2G18130,PAP11
24777,AT1G65060,4CL3
24778,AT1G29660,AT1G29660
24779,AT3G09960,AT3G09960
24780,AT2G42080,AT2G42080
24781,AT3G50240,KIN4B
24782,AT4G29510,PRMT11
24783,AT3G43220,SAC3
24784,AT1G34340,AT1G34340
24785,ATCG00530,CEMA
24786,AT4G31580,RSZ22
24787,AT5G27130,AGL39
24788,ATMG00690,ORF240A
24789,AT4G25830,AT4G25830
24790,AT1G30800,AT1G30800
24791,AT3G58030,AT3G58030
24792,AT5G66590,AT5G66590
24793,AT1G27461,AT1G27461
24794,AT3G61440,CYSC1
24795,AT1G15870,AT1G15870
24796,AT1G20180,AT1G20180
24797,AT4G37440,AT4G37440
24798,AT3G51660,AT3G51660
24799,AT2G27150,AAO3
24800,AT2G19830,VPS32.1
24801,AT1G02720,GATL5
24802,AT5G20390,AT5G20390
24803,AT1G47490,RBP47C
24804,AT5G25210,AT5G25210
24805,AT1G08060,MOM
24806,AT3G10140,RECA3
24807,AT1G07520,AT1G07520
24808,AT1G29870,AT1G29870
24809,AT1G29490,SAUR68
24810,AT1G26200,AT1G26200
24811,AT5G20070,NUDT19
24812,AT3G44490,HDA17
24813,AT3G13290,VCR
24814,AT4G27020,AT4G27020
24815,AT2G16810,FBX8
24816,AT1G79350,FGT1
24817,AT2G22690,AT2G22690
24818,AT2G03640,AT2G03640
24819,AT1G18170,FKBP17-2
24820,AT1G21500,AT1G21500
24821,AT4G38260,AT4G38260
24822,AT3G45610,DOF3.2
24823,AT1G15280,AT1G15280
24824,AT2G45960,PIP1B
24825,AT3G43410,AT3G43410
24826,AT1G13608,AT1G13608
24827,AT3G25120,AT3G25120
24828,AT1G31772,AT1G31772
24829,AT5G15120,PCO1
24830,AT5G57100,AT5G57100
24831,AT4G16830,RGGA
24832,AT1G09750,AED3
24833,AT3G61160,AT3G61160
24834,AT3G43980,RPS29C
24835,AT2G12550,AT2G12550
24836,AT5G62840,AT5G62840
24837,AT1G27610,AT1G27610
24838,AT1G33840,AT1G33840
24839,AT1G66540,AT1G66540
24840,AT3G45030,RPS20C
24841,AT1G06680,PSBP1
24842,AT3G19100,CRK2
24843,AT5G12090,AT5G12090
24844,AT3G11130,CHC1
24845,AT4G36140,AT4G36140
24846,AT2G18969,AT2G18969
24847,AT4G21090,MFDX2
24848,AT1G02980,CUL2
24849,AT1G59670,GSTU15
24850,AT3G01480,CYP38
24851,AT1G09794,AT1G09794
24852,AT1G51060,HTA10
24853,AT1G80410,EMB2753
24854,AT5G12150,ROPGAP6
24855,AT2G15450,AT2G15450
24856,AT2G35935,AT2G35935
24857,AT2G16070,PDV2
24858,AT1G80070,PRP8A
24859,AT2G28010,AT2G28010
24860,AT1G69650,AT1G69650
24861,AT1G49310,AT1G49310
24862,AT3G23920,BAM1
24863,AT2G34210,AT2G34210
24864,AT1G75460,AT1G75460
24865,AT2G17820,AHK1
24866,AT5G64230,AT5G64230
24867,AT4G10465,HIPP44
24868,AT4G14310,AT4G14310
24869,AT5G37970,AT5G37970
24870,AT4G28020,AT4G28020
24871,AT3G14120,NUP107
24872,AT4G09510,CINV2
24873,AT2G26660,SPX2
24874,AT3G27160,GHS1
24875,AT4G29120,AT4G29120
24876,AT5G36130,AT5G36130
24877,AT5G35330,MBD2
24878,AT1G61660,BHLH112
24879,AT5G04238,AT5G04238
24880,AT3G63255,AT3G63255
24881,AT5G35890,AT5G35890
24882,AT1G15625,AT1G15625
24883,AT2G22650,AT2G22650
24884,AT5G41840,AT5G41840
24885,AT5G44560,VPS2.2
24886,AT5G05630,RMV1
24887,AT4G35370,AT4G35370
24888,AT3G17390,METK4
24889,AT2G40110,AT2G40110
24890,AT4G10160,ATL59
24891,AT1G28450,AGL58
24892,AT3G57390,AGL18
24893,AT3G29080,AT3G29080
24894,AT5G51430,EYE
24895,AT5G67300,MYB44
24896,AT2G17510,EMB2763
24897,AT3G51350,AT3G51350
24898,AT5G60160,AT5G60160
24899,AT1G28710,AT1G28710
24900,AT4G23885,AT4G23885
24901,AT3G24520,HSFC1
24902,AT5G43401,AT5G43401
24903,AT1G54740,AT1G54740
24904,AT1G27750,AT1G27750
24905,AT2G28220,AT2G28220
24906,AT1G18950,AT1G18950
24907,AT1G51350,AT1G51350
24908,AT1G20570,AT1G20570
24909,AT5G26100,AT5G26100
24910,AT4G05555,AT4G05555
24911,AT1G08530,AT1G08530
24912,AT1G04300,TRAF1B
24913,AT5G64390,HEN4
24914,AT2G29263,AT2G29263
24915,AT3G09320,PAT16
24916,AT1G16610,SR45
24917,AT2G33705,AT2G33705
24918,AT2G47090,AT2G47090
24919,AT1G66450,AT1G66450
24920,AT1G05510,OBAP1A
24921,AT4G21060,AT4G21060
24922,AT4G14820,PCMP-H3
24923,AT1G05500,SYT5
24924,AT1G15410,AT1G15410
24925,AT1G69700,HVA22C
24926,AT1G06520,GPAT1
24927,AT1G67865,AT1G67865
24928,AT3G07060,emb1974
24929,AT1G17060,CYP72C1
24930,AT2G31680,RABA5D
24931,AT2G20030,ATL12
24932,AT5G52130,AT5G52130
24933,AT5G17320,HDG9
24934,AT2G32550,AT2G32550
24935,AT3G19050,KIN12D
24936,AT5G06240,emb2735
24937,AT1G62630,AT1G62630
24938,AT5G50423,AT5G50423
24939,AT1G20120,AT1G20120
24940,AT2G20130,LCV1
24941,AT2G45980,ATI1
24942,AT4G23600,CORI3
24943,AT3G23100,XRCC4
24944,AT4G38320,HHP5
24945,AT3G47610,AT3G47610
24946,AT3G55550,LECRKS4
24947,AT3G52050,AT3G52050
24948,AT3G51450,SSL7
24949,AT3G49180,RID3
24950,AT4G13210,AT4G13210
24951,AT1G73040,JAL19
24952,AT5G50380,ATEXO70F1
24953,AT2G38020,VCL1
24954,AT5G52910,ATIM
24955,AT1G59540,KIN7N
24956,AT2G18300,AT2G18300
24957,AT5G45320,AT5G45320
24958,AT4G12190,AT4G12190
24959,AT4G14760,NET1B
24960,AT5G17670,AT5G17670
24961,AT4G01170,AT4G01170
24962,AT4G38090,AT4G38090
24963,AT1G01670,PUB56
24964,AT5G42210,AT5G42210
24965,AT1G07930,A1
24966,AT3G26550,AT3G26550
24967,AT3G28700,AT3G28700
24968,AT3G02990,HSFA1E
24969,AT1G06143,EMB1444
24970,AT1G06840,AT1G06840
24971,AT2G43270,AT2G43270
24972,AT3G19840,MED35C
24973,AT4G28060,COX6B-3
24974,AT3G49055,AT3G49055
24975,AT5G53990,UGT79B9
24976,AT1G06780,GAUT6
24977,AT5G05610,AL1
24978,AT1G27930,AT1G27930
24979,AT5G55720,AT5G55720
24980,AT5G53120,SPDS3
24981,AT5G49210,AT5G49210
24982,AT4G11960,PGRL1B
24983,ATCG00890,NDHB.1
24984,AT3G12340,FKBP43
24985,AT5G35080,OS9
24986,AT1G79220,AT1G79220
24987,AT1G69510,AT1G69510
24988,AT4G15510,PPD1
24989,AT3G20930,AT3G20930
24990,AT2G29640,JOSL
24991,AT3G61630,CRF6
24992,AT1G60350,anac024
24993,AT1G62150,AT1G62150
24994,AT1G65735,AT1G65735
24995,AT1G59840,CCB4
24996,AT2G28426,AT2G28426
24997,AT3G12430,AT3G12430
24998,AT5G58290,RPT3
24999,AT1G11700,AT1G11700
25000,AT3G60410,AT3G60410
25001,AT4G17550,AT4G17550
25002,AT1G43815,AT1G43815
25003,AT1G32361,ATL81
25004,AT2G34170,AT2G34170
25005,AT4G26820,AT4G26820
25006,AT5G05790,AT5G05790
25007,AT3G56410,AT3G56410
25008,AT1G11900,AT1G11900
25009,AT4G25070,AT4G25070
25010,AT3G23110,AtRLP37
25011,AT3G49250,DMS3
25012,AT1G30950,UFO
25013,AT3G07770,HSP90-6
25014,AT1G56145,AT1G56145
25015,AT5G62780,AT5G62780
25016,AT5G44690,AT5G44690
25017,AT1G03550,SCAMP2
25018,AT3G06530,AT3G06530
25019,AT3G52520,AT3G52520
25020,AT1G52245,AT1G52245
25021,AT1G64930,CYP89A7
25022,AT2G47690,AT2G47690
25023,AT2G47230,DUF6
25024,AT4G24680,MOS1
25025,AT3G21465,AT3G21465
25026,AT5G50370,ADK2
25027,AT5G39440,SnRK1.3
25028,AT3G51644,AT3G51644
25029,AT5G03180,AT5G03180
25030,AT5G02040,PRA1A1
25031,AT2G13680,CALS5
25032,AT2G46850,AT2G46850
25033,AT2G31081,CLE4
25034,AT3G24880,EAF1A
25035,AT1G51500,ABCG12
25036,AT4G00925,AT4G00925
25037,AT1G65113,SCRL2
25038,AT4G25500,RS40
25039,AT2G14500,AT2G14500
25040,AT1G58200,MSL3
25041,AT4G39130,AT4G39130
25042,AT1G62886,AT1G62886
25043,AT3G21400,AT3G21400
25044,AT1G77630,LYM3
25045,AT5G53370,ATPMEPCRF
25046,AT2G28610,WOX3
25047,AT2G41830,AT2G41830
25048,AT5G01240,LAX1
25049,AT3G18770,ATG13B
25050,AT5G41080,GDPD2
25051,AT4G12950,AT4G12950
25052,AT5G17900,AT5G17900
25053,AT5G53550,YSL3
25054,AT5G12260,AT5G12260
25055,ATMG00900,CCB256
25056,AT3G32180,AT3G32180
25057,AT2G41730,AT2G41730
25058,AT5G63700,AT5G63700
25059,AT5G35300,AT5G35300
25060,AT4G36440,AT4G36440
25061,AT5G56420,AT5G56420
25062,AT5G59580,UGT76E1
25063,AT4G38940,AT4G38940
25064,AT5G63920,TOP3A
25065,AT1G13290,WIP6
25066,AT2G33760,PCMP-H6
25067,AT3G48580,XTH11
25068,AT1G13510,AT1G13510
25069,AT3G54910,AT3G54910
25070,AT5G27540,MIRO1
25071,AT2G33500,COL14
25072,AT1G09980,AT1G09980
25073,AT2G05915,AT2G05915
25074,AT2G26670,HO1
25075,AT3G29830,AT3G29830
25076,AT2G34790,MEE23
25077,AT5G07950,AT5G07950
25078,AT1G01930,AT1G01930
25079,AT5G11130,AT5G11130
25080,AT3G25190,AT3G25190
25081,AT2G39030,NATA1
25082,AT5G36657,AT5G36657
25083,AT1G47310,AT1G47310
25084,AT1G04330,AT1G04330
25085,AT4G11745,AT4G11745
25086,AT3G58440,AT3G58440
25087,AT1G23730,BCA3
25088,AT5G59200,PCMP-E41
25089,AT1G73065,AT1G73065
25090,AT2G42380,BZIP34
25091,AT1G52790,AT1G52790
25092,AT1G08420,BSL2
25093,AT3G58390,PEL2
25094,AT3G20970,NIFU4
25095,AT2G37160,AT2G37160
25096,AT1G16290,AT1G16290
25097,AT3G57980,AT3G57980
25098,AT3G47620,TCP14
25099,AT1G06500,AT1G06500
25100,ATMG00260,ORF101A
25101,AT5G56370,AT5G56370
25102,AT2G34110,AT2G34110
25103,AT1G53130,GRI
25104,AT3G06730,CITRX
25105,AT3G21680,AT3G21680
25106,AT2G07673,AT2G07673
25107,AT1G04910,OFUT1
25108,AT4G22160,AT4G22160
25109,AT2G38100,AT2G38100
25110,AT2G13100,AT2G13100
25111,AT3G55140,AT3G55140
25112,AT3G18130,RACK1C
25113,AT2G44745,WRKY12
25114,AT4G32210,SDH3-1
25115,AT3G30842,ABCG38
25116,AT5G35090,AT5G35090
25117,AT5G52580,AT5G52580
25118,AT2G29690,ASA2
25119,AT4G18570,AT4G18570
25120,AT1G45000,RPT4B
25121,AT1G29310,AT1G29310
25122,AT5G14960,E2FD
25123,AT4G14390,AT4G14390
25124,AT3G07980,MAP3KE2
25125,AT1G30060,AT1G30060
25126,AT1G57590,PAE2
25127,AT5G47229,AT5G47229
25128,AT5G28810,AT5G28810
25129,AT4G11680,AT4G11680
25130,AT2G03020,AT2G03020
25131,AT5G08410,FTRA2
25132,AT1G03390,AT1G03390
25133,AT1G63170,AT1G63170
25134,AT1G61590,PBL15
25135,AT4G40045,AT4G40045
25136,ATCG00550,PSBJ
25137,AT1G32583,TDL1
25138,AT3G20910,NFYA9
25139,AT5G14270,BET9
25140,AT2G04030,HSP90-5
25141,AT1G31940,AT1G31940
25142,AT1G09940,HEMA2
25143,AT1G13900,PAP2
25144,AT4G14272,AT4G14272
25145,AT5G39024,AT5G39024
25146,AT4G21500,AT4G21500
25147,AT4G22640,AT4G22640
25148,AT1G59077,AT1G59077
25149,AT1G24530,AT1G24530
25150,AT5G03120,AT5G03120
25151,AT3G59150,AT3G59150
25152,AT1G30220,INT2
25153,AT4G18050,PGP9
25154,AT4G03443,AT4G03443
25155,AT4G35610,AT4G35610
25156,AT5G55700,BAM4
25157,AT3G50000,CKA2
25158,AT3G01660,AT3G01660
25159,AT3G49360,PGL2
25160,AT3G15840,PIFI
25161,AT3G25670,AT3G25670
25162,AT1G52160,TRZ3
25163,AT2G14910,AT2G14910
25164,AT4G38405,AT4G38405
25165,AT2G43030,RPL3A
25166,AT1G32310,SAMBA
25167,AT2G35670,FIS2
25168,AT1G72480,AT1G72480
25169,AT3G58420,AT3G58420
25170,AT3G57950,AT3G57950
25171,AT1G74470,CHLP
25172,ATCG00800,RPS3
25173,AT3G12920,BRG3
25174,AT5G26180,AT5G26180
25175,AT3G04360,AT3G04360
25176,AT5G23470,AT5G23470
25177,AT1G09520,AT1G09520
25178,AT1G80940,AT1G80940
25179,AT3G09200,RPP0B
25180,AT5G37690,AT5G37690
25181,AT3G19430,AT3G19430
25182,AT3G55590,AT3G55590
25183,AT5G42940,RHG1A
25184,AT5G49690,UGT91C1
25185,AT1G79740,AT1G79740
25186,AT5G09940,AT5G09940
25187,AT4G09990,GXM2
25188,AT2G17860,AT2G17860
25189,AT5G64130,AT5G64130
25190,AT5G25400,AT5G25400
25191,AT3G21260,GLTP3
25192,ATMG00710,ORF120
25193,AT3G49950,SCL32
25194,AT4G02280,SUS3
25195,AT5G14800,PROC1
25196,AT4G34419,AT4G34419
25197,AT4G20610,CRRSP48
25198,AT5G26930,GATA23
25199,AT1G62160,AT1G62160
25200,AT2G04495,AT2G04495
25201,AT4G18230,AT4G18230
25202,AT1G49400,emb1129
25203,AT1G19115,AT1G19115
25204,AT4G06599,AT4G06599
25205,AT1G60200,AT1G60200
25206,AT5G36710,AT5G36710
25207,AT5G28420,AT5G28420
25208,AT5G58340,AT5G58340
25209,AT3G53540,AT3G53540
25210,AT5G52620,AT5G52620
25211,AT5G50860,AT5G50860
25212,AT1G01470,LEA14
25213,AT1G56200,emb1303
25214,AT2G02455,AT2G02455
25215,AT1G78390,NCED9
25216,AT1G26290,AT1G26290
25217,AT5G10740,AT5G10740
25218,AT1G21480,AT1G21480
25219,AT3G06760,AT3G06760
25220,AT3G26060,ATPRX
25221,AT5G51910,TCP19
25222,AT5G48400,GLR1.2
25223,AT1G23960,AT1G23960
25224,AT1G70710,CEL1
25225,AT2G20550,AT2G20550
25226,AT1G66240,ATX1
25227,AT5G49580,AT5G49580
25228,AT2G22170,PLAT2
25229,AT4G21000,ACA6
25230,AT3G14680,CYP72A14
25231,AT3G17890,AT3G17890
25232,AT1G28760,AT1G28760
25233,AT4G35770,STR15
25234,AT2G32280,AT2G32280
25235,AT1G47370,AT1G47370
25236,AT4G37200,HCF164
25237,AT3G66652,FIPS3
25238,AT3G55280,RPL23AB
25239,AT5G51960,AT5G51960
25240,AT3G20110,CYP705A20
25241,AT3G16350,AT3G16350
25242,AT1G03800,ERF10
25243,AT5G60615,AT5G60615
25244,AT5G16570,GLN1-4
25245,AT1G78980,SRF5
25246,AT1G63210,AT1G63210
25247,AT1G20550,OFUT6
25248,AT3G49130,AT3G49130
25249,AT3G48120,AT3G48120
25250,AT4G00830,LIF2
25251,AT2G47440,AT2G47440
25252,AT4G33950,SRK2E
25253,AT4G10450,RPL9D
25254,AT4G10960,UGE5
25255,AT2G28050,AT2G28050
25256,AT4G19670,AT4G19670
25257,AT1G13110,CYP71B7
25258,AT1G34420,AT1G34420
25259,AT1G02130,RABD2A
25260,AT3G03773,AT3G03773
25261,AT1G44414,AT1G44414
25262,AT2G25450,GSL-OH
25263,AT4G21380,SD18
25264,AT2G03590,UPS1
25265,AT1G14870,PCR2
25266,AT1G45249,ABF2
25267,AT1G21866,AT1G21866
25268,AT5G04380,AT5G04380
25269,AT3G57590,AT3G57590
25270,AT2G04425,LCR82
25271,AT4G18260,AT4G18260
25272,AT3G15420,AT3G15420
25273,AT1G29770,AT1G29770
25274,AT5G19780,TUBA3
25275,AT4G36950,MAPKKK21
25276,AT3G01020,ISU2
25277,AT2G33550,ASR3
25278,AT2G39700,EXPA4
25279,AT3G44580,AT3G44580
25280,AT3G50590,AT3G50590
25281,AT1G54730,AT1G54730
25282,AT4G34540,PLR3
25283,AT3G23970,AT3G23970
25284,AT2G28305,LOG1
25285,AT1G78630,RPL13
25286,AT2G04350,LACS8
25287,AT5G36661,AT5G36661
25288,AT1G24360,AT1G24360
25289,AT1G36095,AT1G36095
25290,AT5G38600,AT5G38600
25291,AT1G64640,ENODL8
25292,AT2G35170,AT2G35170
25293,AT3G15750,AT3G15750
25294,AT1G57610,AT1G57610
25295,AT5G46020,AT5G46020
25296,AT5G37478,AT5G37478
25297,AT3G23900,AT3G23900
25298,AT3G60350,ARABIDILLO-2
25299,AT4G30270,XTH24
25300,AT5G24155,AT5G24155
25301,AT5G36805,AT5G36805
25302,AT4G05230,AT4G05230
25303,AT4G20160,AT4G20160
25304,AT5G63690,AT5G63690
25305,AT1G26550,AT1G26550
25306,AT4G09100,ATL39
25307,AT1G62440,LRX2
25308,AT1G77280,AT1G77280
25309,AT3G01390,VHA-G1
25310,AT4G33980,AT4G33980
25311,AT1G40087,AT1G40087
25312,AT4G28160,AT4G28160
25313,AT3G49330,AT3G49330
25314,AT4G20760,AT4G20760
25315,AT2G19365,AT2G19365
25316,AT1G80500,AT1G80500
25317,AT3G50770,CML41
25318,AT2G47520,ERF071
25319,AT5G39650,DMP9
25320,AT5G48110,AT5G48110
25321,AT3G27180,AT3G27180
25322,AT2G02700,AT2G02700
25323,AT5G23350,AT5G23350
25324,AT1G70770,AT1G70770
25325,AT3G23605,PUX12
25326,AT1G73140,TBL31
25327,AT1G61430,AT1G61430
25328,AT1G75760,AT1G75760
25329,AT5G38530,TSBtype2
25330,AT1G01200,RABA3
25331,AT3G15356,LEC
25332,AT2G38760,ANN3
25333,AT1G10270,GRP23
25334,AT4G14105,AT4G14105
25335,AT3G19180,CDP1
25336,AT1G10850,AT1G10850
25337,AT3G10560,UNE9
25338,AT5G54760,AT5G54760
25339,AT1G27960,ECT9
25340,AT2G04900,AT2G04900
25341,AT5G64940,ATATH13
25342,AT5G56700,AT5G56700
25343,AT3G50950,RPP13L4
25344,AT4G21430,B160
25345,AT1G31190,IMPL1
25346,AT1G18480,SLP2
25347,AT2G21010,AT2G21010
25348,AT3G20000,TOM40-1
25349,AT2G15025,AT2G15025
25350,AT3G26110,AT3G26110
25351,AT3G28170,AT3G28170
25352,AT3G49140,AT3G49140
25353,AT1G02930,GSTF6
25354,AT1G06137,AT1G06137
25355,AT4G20990,ACA4
25356,AT1G20290,AT1G20290
25357,AT5G03870,AT5G03870
25358,AT4G26290,AT4G26290
